2000,Orlando Magic|Milwaukee Bucks
2000,Houston Rockets|Vancouver Grizzlies|Orlando Magic
2000,Dallas Mavericks|Los Angeles Lakers
2000,Orlando Magic|Washington Wizards
2000,New Jersey Nets|Los Angeles Clippers
2000,Dallas Mavericks|Chicago Bulls
2000,Houston Rockets|Portland Trail Blazers
2000,Milwaukee Bucks|Charlotte Hornets
2000,Orlando Magic|Denver Nuggets
2000,Chicago Bulls|Philadelphia 76ers|Golden State Warriors
2000,Atlanta Hawks|Orlando Magic
2000,Utah Jazz|Denver Nuggets
2000,Cleveland Cavaliers|Golden State Warriors|Milwaukee Bucks
2000,Denver Nuggets|Miami Heat
2000,Seattle SuperSonics|Boston Celtics
2000,Chicago Bulls|Cleveland Cavaliers
2000,Milwaukee Bucks|Houston Rockets
2000,Orlando Magic|Dallas Mavericks
2000,Dallas Mavericks|Houston Rockets
2000,Orlando Magic|Los Angeles Clippers
2000,New York Knicks|Dallas Mavericks
2000,Los Angeles Clippers|Dallas Mavericks
2001,Miami Heat|Charlotte Hornets
2001,Orlando Magic|Detroit Pistons
2001,Cleveland Cavaliers|Orlando Magic
2001,Toronto Raptors|Orlando Magic
2001,Washington Wizards|Vancouver Grizzlies
2001,Milwaukee Bucks|Detroit Pistons
2001,Dallas Mavericks|Detroit Pistons
2001,Cleveland Cavaliers|Portland Trail Blazers|Miami Heat
2001,Indiana Pacers|Portland Trail Blazers
2001,Denver Nuggets|Washington Wizards
2001,Houston Rockets|Chicago Bulls
2001,Toronto Raptors|Sacramento Kings
2001,Boston Celtics|Denver Nuggets
2001,Detroit Pistons|Dallas Mavericks
2001,Detroit Pistons|Miami Heat
2001,Los Angeles Clippers|Washington Wizards
2001,Atlanta Hawks|Cleveland Cavaliers
2001,Toronto Raptors|Denver Nuggets
2001,Phoenix Suns|Golden State Warriors
2001,Vancouver Grizzlies|New York Knicks
2001,Philadelphia 76ers|Atlanta Hawks
2001,Toronto Raptors|Detroit Pistons
2001,Toronto Raptors|New York Knicks
2001,Washington Wizards|Dallas Mavericks
2001,Chicago Bulls|Charlotte Hornets
2001,Orlando Magic|Denver Nuggets
2001,Atlanta Hawks|Houston Rockets
2001,Seattle SuperSonics|Washington Wizards
2001,Vancouver Grizzlies|Atlanta Hawks
2001,Atlanta Hawks|Indiana Pacers
2001,Vancouver Grizzlies|Sacramento Kings
2001,Chicago Bulls|Los Angeles Clippers
2001,Orlando Magic|Cleveland Cavaliers
2001,Houston Rockets|New Jersey Nets
2001,Milwaukee Bucks|Los Angeles Lakers
2002,Toronto Raptors|Detroit Pistons
2002,Chicago Bulls|Toronto Raptors
2002,Phoenix Suns|New Jersey Nets
2002,Phoenix Suns|Detroit Pistons
2002,Portland Trail Blazers|Chicago Bulls
2002,San Antonio Spurs|Portland Trail Blazers
2002,Orlando Magic|Washington Wizards
2002,Houston Rockets|Toronto Raptors
2002,Cleveland Cavaliers|Philadelphia 76ers
2002,Boston Celtics|Philadelphia 76ers
2002,Dallas Mavericks|Houston Rockets|New York Knicks
2002,Miami Heat|Dallas Mavericks
2002,Sacramento Kings|Detroit Pistons
2002,Dallas Mavericks|Denver Nuggets
2002,Chicago Bulls|Miami Heat
2002,Denver Nuggets|Milwaukee Bucks
2002,Milwaukee Bucks|Houston Rockets
2002,Charlotte Hornets|Golden State Warriors|Philadelphia 76ers
2002,Cleveland Cavaliers|Miami Heat
2002,Chicago Bulls|Phoenix Suns
2002,Portland Trail Blazers|Los Angeles Clippers
2002,Orlando Magic|Phoenix Suns|Los Angeles Clippers
2002,Chicago Bulls|Indiana Pacers
2002,Boston Celtics|Phoenix Suns
2002,Dallas Mavericks|Denver Nuggets
2002,Golden State Warriors|Minnesota Timberwolves
2002,Washington Wizards|Charlotte Hornets
2002,Los Angeles Clippers|Orlando Magic
2002,Philadelphia 76ers|Golden State Warriors
2002,Utah Jazz|Orlando Magic
2002,Orlando Magic|Milwaukee Bucks
2002,New York Knicks|Denver Nuggets
2002,Philadelphia 76ers|San Antonio Spurs
2002,Los Angeles Lakers|Toronto Raptors
2002,Cleveland Cavaliers|Memphis Grizzlies
2002,Milwaukee Bucks|Memphis Grizzlies
2002,Atlanta Hawks|Philadelphia 76ers
2002,Sacramento Kings|Atlanta Hawks
2002,San Antonio Spurs|Memphis Grizzlies
2003,Boston Celtics|Seattle SuperSonics
2003,Cleveland Cavaliers|Los Angeles Clippers
2003,Denver Nuggets|Orlando Magic
2003,Atlanta Hawks|Milwaukee Bucks
2003,Portland Trail Blazers|San Antonio Spurs
2003,New Jersey Nets|Philadelphia 76ers
2003,Detroit Pistons|Washington Wizards
2003,Cleveland Cavaliers|Phoenix Suns
2003,Cleveland Cavaliers|Toronto Raptors
2003,Denver Nuggets|Detroit Pistons
2003,Detroit Pistons|San Antonio Spurs
2003,Denver Nuggets|Washington Wizards
2003,Denver Nuggets|Houston Rockets
2003,Memphis Grizzlies|Orlando Magic
2003,Milwaukee Bucks|Seattle SuperSonics
2003,New Orleans Hornets|Seattle SuperSonics
2003,Boston Celtics|Denver Nuggets
2003,Houston Rockets|New York Knicks
2003,Dallas Mavericks|Denver Nuggets
2003,Boston Celtics|Sacramento Kings
2003,Chicago Bulls|Toronto Raptors
2003,Boston Celtics|Memphis Grizzlies
2003,Philadelphia 76ers|Seattle SuperSonics
2003,Phoenix Suns|San Antonio Spurs
2003,Milwaukee Bucks|Orlando Magic
2003,Milwaukee Bucks|Minnesota Timberwolves
2004,Indiana Pacers|Sacramento Kings|San Antonio Spurs
2004,Cleveland Cavaliers|Boston Celtics
2004,Sacramento Kings|Utah Jazz
2004,Golden State Warriors|Dallas Mavericks
2004,Golden State Warriors|Detroit Pistons
2004,Toronto Raptors|Detroit Pistons
2004,Seattle SuperSonics|Los Angeles Clippers
2004,Houston Rockets|Utah Jazz
2004,Memphis Grizzlies|Phoenix Suns
2004,Dallas Mavericks|Boston Celtics
2004,San Antonio Spurs|Chicago Bulls
2004,Phoenix Suns|Washington Wizards
2004,Chicago Bulls|Toronto Raptors
2004,Portland Trail Blazers|Memphis Grizzlies
2004,Boston Celtics|Cleveland Cavaliers
2004,Chicago Bulls|Toronto Raptors
2004,Philadelphia 76ers|Orlando Magic
2004,Orlando Magic|Phoenix Suns
2004,Phoenix Suns|Orlando Magic
2004,Houston Rockets|New York Knicks
2004,Orlando Magic|Toronto Raptors
2004,Phoenix Suns|New York Knicks
2004,Portland Trail Blazers|Cleveland Cavaliers
2004,Atlanta Hawks|Portland Trail Blazers
2004,Atlanta Hawks|New York Knicks|Milwaukee Bucks
2004,Atlanta Hawks|Detroit Pistons|Boston Celtics
2004,Orlando Magic|Utah Jazz
2004,Phoenix Suns|Utah Jazz
2004,Orlando Magic|New Orleans Hornets
2004,Los Angeles Clippers|Charlotte Bobcats
2004,Charlotte Bobcats|Milwaukee Bucks
2004,Charlotte Bobcats|Cleveland Cavaliers
2004,Atlanta Hawks|San Antonio Spurs
2004,Utah Jazz|Dallas Mavericks
2004,Denver Nuggets|Orlando Magic
2004,Phoenix Suns|Chicago Bulls
2004,Houston Rockets|Dallas Mavericks
2004,Washington Wizards|Dallas Mavericks
2004,Portland Trail Blazers|New Jersey Nets
2004,Seattle SuperSonics|Memphis Grizzlies
2004,Miami Heat|Toronto Raptors
2004,Houston Rockets|Orlando Magic
2005,Miami Heat|Los Angeles Lakers
2005,Los Angeles Clippers|Charlotte Bobcats
2005,Indiana Pacers|Atlanta Hawks
2005,New Jersey Nets|Denver Nuggets
2005,Portland Trail Blazers|Golden State Warriors
2005,Cleveland Cavaliers|Philadelphia 76ers
2005,Cleveland Cavaliers|Orlando Magic
2005,Seattle SuperSonics|Dallas Mavericks
2005,New Jersey Nets|Los Angeles Clippers
2005,Detroit Pistons|Philadelphia 76ers
2005,Atlanta Hawks|Dallas Mavericks
2005,Chicago Bulls|New York Knicks
2005,Boston Celtics|Los Angeles Lakers
2005,Charlotte Bobcats|Atlanta Hawks
2005,Golden State Warriors|Dallas Mavericks
2005,Chicago Bulls|Houston Rockets
2005,Orlando Magic|Charlotte Bobcats
2005,New Orleans Hornets|Dallas Mavericks
2005,Los Angeles Lakers|Charlotte Bobcats
2005,Toronto Raptors|New Jersey Nets
2005,Houston Rockets|Atlanta Hawks
2005,Houston Rockets|New Orleans Hornets
2005,Phoenix Suns|Golden State Warriors
2005,Orlando Magic|Sacramento Kings
2005,Detroit Pistons|Utah Jazz
2005,Phoenix Suns|New Orleans Hornets
2005,Boston Celtics|Phoenix Suns
2005,Golden State Warriors|New Jersey Nets
2005,Sacramento Kings|Philadelphia 76ers
2005,Philadelphia 76ers|New Orleans Hornets
2005,Miami Heat|Charlotte Bobcats
2005,New York Knicks|Houston Rockets
2005,Dallas Mavericks|Milwaukee Bucks
2005,Golden State Warriors|New Orleans Hornets
2005,Milwaukee Bucks|Houston Rockets
2005,New York Knicks|San Antonio Spurs
2005,Golden State Warriors|Denver Nuggets
2005,Atlanta Hawks|Boston Celtics
2005,Boston Celtics|Cleveland Cavaliers
2005,Utah Jazz|Philadelphia 76ers
2005,Portland Trail Blazers|Utah Jazz
2005,Orlando Magic|Cleveland Cavaliers
2005,Seattle SuperSonics|Memphis Grizzlies
2005,Phoenix Suns|New York Knicks
2005,Cleveland Cavaliers|Milwaukee Bucks
2005,Denver Nuggets|Portland Trail Blazers
2005,Phoenix Suns|Orlando Magic
2006,Washington Wizards|Los Angeles Lakers
2006,Sacramento Kings|Memphis Grizzlies
2006,Charlotte Bobcats|Sacramento Kings
2006,Phoenix Suns|Charlotte Bobcats
2006,Philadelphia 76ers|New Jersey Nets
2006,Minnesota Timberwolves|Los Angeles Clippers
2006,Atlanta Hawks|Phoenix Suns
2006,Indiana Pacers|Phoenix Suns
2006,New Orleans/Oklahoma City Hornets|Boston Celtics
2006,Toronto Raptors|Houston Rockets
2006,Chicago Bulls|New York Knicks
2006,Los Angeles Lakers|Charlotte Bobcats
2006,New Orleans/Oklahoma City Hornets|Milwaukee Bucks
2006,Detroit Pistons|Minnesota Timberwolves
2006,Indiana Pacers|Sacramento Kings
2006,Boston Celtics|Minnesota Timberwolves
2006,Minnesota Timberwolves|Phoenix Suns
2006,Toronto Raptors|New Orleans/Oklahoma City Hornets
2006,New York Knicks|Toronto Raptors
2006,Charlotte Bobcats|Houston Rockets
2006,New Orleans/Oklahoma City Hornets|Houston Rockets
2006,Seattle SuperSonics|Los Angeles Clippers
2006,Detroit Pistons|Orlando Magic
2006,New York Knicks|Orlando Magic
2006,Philadelphia 76ers|Cleveland Cavaliers
2006,Houston Rockets|Miami Heat
2006,Seattle SuperSonics|Cleveland Cavaliers
2006,New Jersey Nets|New Orleans/Oklahoma City Hornets
2006,Utah Jazz|Toronto Raptors
2006,Toronto Raptors|San Antonio Spurs
2006,Phoenix Suns|Boston Celtics
2006,San Antonio Spurs|Milwaukee Bucks
2006,Denver Nuggets|Boston Celtics
2006,Chicago Bulls|Portland Trail Blazers
2006,Indiana Pacers|Portland Trail Blazers
2006,Portland Trail Blazers|Memphis Grizzlies
2006,Dallas Mavericks|Los Angeles Lakers
2006,Boston Celtics|Portland Trail Blazers
2006,Portland Trail Blazers|Minnesota Timberwolves
2006,Detroit Pistons|Los Angeles Lakers
2006,Chicago Bulls|Philadelphia 76ers
2006,Minnesota Timberwolves|Philadelphia 76ers
2006,Milwaukee Bucks|Toronto Raptors
2007,Houston Rockets|Memphis Grizzlies
2007,Golden State Warriors|Utah Jazz
2007,Dallas Mavericks|Indiana Pacers
2007,Indiana Pacers|New Orleans/Oklahoma City Hornets
2007,Chicago Bulls|New Orleans/Oklahoma City Hornets
2007,Houston Rockets|New Orleans/Oklahoma City Hornets
2007,Chicago Bulls|Denver Nuggets
2007,Dallas Mavericks|Indiana Pacers
2007,New Jersey Nets|Seattle SuperSonics
2007,Milwaukee Bucks|Portland Trail Blazers
2007,Denver Nuggets|Milwaukee Bucks
2007,Chicago Bulls|Cleveland Cavaliers
2007,Atlanta Hawks|Indiana Pacers
2007,Boston Celtics|Cleveland Cavaliers
2007,Denver Nuggets|Philadelphia 76ers
2007,Charlotte Bobcats|New Jersey Nets
2007,Denver Nuggets|Milwaukee Bucks
2007,Golden State Warriors|Indiana Pacers
2007,Charlotte Bobcats|San Antonio Spurs
2007,Houston Rockets|Memphis Grizzlies
2007,Portland Trail Blazers|Toronto Raptors
2007,Atlanta Hawks|Dallas Mavericks
2007,Miami Heat|Orlando Magic
2007,Houston Rockets|Minnesota Timberwolves
2007,Detroit Pistons|Toronto Raptors
2007,Houston Rockets|Orlando Magic
2007,Philadelphia 76ers|Utah Jazz
2007,San Antonio Spurs|Toronto Raptors
2007,Indiana Pacers|Miami Heat
2007,Philadelphia 76ers|Portland Trail Blazers
2007,Dallas Mavericks|Orlando Magic
2007,Houston Rockets|Seattle SuperSonics
2007,Boston Celtics|Seattle SuperSonics
2007,New York Knicks|Portland Trail Blazers
2007,Miami Heat|Philadelphia 76ers
2007,Charlotte Bobcats|Golden State Warriors
2007,New York Knicks|Portland Trail Blazers
2008,Phoenix Suns|Portland Trail Blazers
2008,Seattle SuperSonics|Orlando Magic
2008,San Antonio Spurs|Houston Rockets
2008,Phoenix Suns|Seattle SuperSonics
2008,Minnesota Timberwolves|Boston Celtics
2008,Washington Wizards|Memphis Grizzlies
2008,Denver Nuggets|Philadelphia 76ers
2008,New Orleans Hornets|Cleveland Cavaliers
2008,Dallas Mavericks|Minnesota Timberwolves
2008,Minnesota Timberwolves|Miami Heat
2008,New Orleans Hornets|New Jersey Nets
2008,San Antonio Spurs|Minnesota Timberwolves
2008,Orlando Magic|Los Angeles Lakers
2008,Charlotte Bobcats|Detroit Pistons
2008,Utah Jazz|Philadelphia 76ers
2008,Los Angeles Lakers|Memphis Grizzlies
2008,Memphis Grizzlies|New Jersey Nets
2008,Phoenix Suns|Miami Heat
2008,Sacramento Kings|Atlanta Hawks
2008,Dallas Mavericks|New Jersey Nets
2008,San Antonio Spurs|Seattle SuperSonics
2008,Detroit Pistons|Toronto Raptors
2008,Chicago Bulls|Cleveland Cavaliers|Seattle SuperSonics
2008,Minnesota Timberwolves|Houston Rockets
2008,Houston Rockets|Memphis Grizzlies|New Orleans Hornets
2008,Denver Nuggets|Portland Trail Blazers
2008,Denver Nuggets|Charlotte Bobcats
2008,Portland Trail Blazers|Los Angeles Clippers
2008,Minnesota Timberwolves|Miami Heat
2008,Miami Heat|Cleveland Cavaliers
2008,Seattle SuperSonics|Detroit Pistons
2008,Houston Rockets|Portland Trail Blazers|Memphis Grizzlies
2008,Minnesota Timberwolves|Memphis Grizzlies
2008,Milwaukee Bucks|New Jersey Nets
2008,Phoenix Suns|San Antonio Spurs
2008,Chicago Bulls|Denver Nuggets|Portland Trail Blazers
2009,Toronto Raptors|Indiana Pacers
2009,Philadelphia 76ers|Minnesota Timberwolves
2009,Indiana Pacers|Portland Trail Blazers
2009,Denver Nuggets|Los Angeles Clippers
2009,New Jersey Nets|Golden State Warriors
2009,Utah Jazz|Los Angeles Clippers
2009,New York Knicks|Denver Nuggets
2009,Charlotte Bobcats|Oklahoma City Thunder
2009,Cleveland Cavaliers|Milwaukee Bucks|Oklahoma City Thunder
2009,Sacramento Kings|Houston Rockets
2009,Houston Rockets|Phoenix Suns
2009,Houston Rockets|New York Knicks
2009,Indiana Pacers|Dallas Mavericks
2009,Detroit Pistons|Denver Nuggets
2009,New York Knicks|Los Angeles Clippers
2009,New York Knicks|Golden State Warriors
2009,Phoenix Suns|Charlotte Bobcats
2009,Memphis Grizzlies|New Orleans Hornets|Washington Wizards
2009,Houston Rockets|Memphis Grizzlies
2009,Toronto Raptors|Los Angeles Clippers
2009,Denver Nuggets|Los Angeles Clippers
2009,Miami Heat|Memphis Grizzlies
2009,Denver Nuggets|Oklahoma City Thunder
2009,Charlotte Bobcats|Dallas Mavericks
2009,Orlando Magic|Milwaukee Bucks
2009,Charlotte Bobcats|Los Angeles Lakers
2009,Miami Heat|Toronto Raptors
2009,Detroit Pistons|Los Angeles Clippers
2009,Boston Celtics|Sacramento Kings
2009,Chicago Bulls|Sacramento Kings
2009,Sacramento Kings|Portland Trail Blazers
2009,Los Angeles Lakers|Memphis Grizzlies
2009,Minnesota Timberwolves|Sacramento Kings
2009,Houston Rockets|Orlando Magic|Memphis Grizzlies
2009,Boston Celtics|Toronto Raptors
2009,New York Knicks|Chicago Bulls
2009,New York Knicks|Oklahoma City Thunder
2009,Chicago Bulls|Oklahoma City Thunder
2009,Philadelphia 76ers|Toronto Raptors
2009,Milwaukee Bucks|San Antonio Spurs
2009,Milwaukee Bucks|Detroit Pistons
2009,Minnesota Timberwolves|Washington Wizards
2009,Dallas Mavericks|Portland Trail Blazers
2009,Minnesota Timberwolves|Denver Nuggets
2009,Dallas Mavericks|Oklahoma City Thunder
2009,Los Angeles Lakers|New York Knicks
2009,Sacramento Kings|Portland Trail Blazers
2009,Los Angeles Lakers|Miami Heat
2009,Miami Heat|New Orleans Hornets
2009,Detroit Pistons|Houston Rockets
2009,Minnesota Timberwolves|Dallas Mavericks
2009,Golden State Warriors|Atlanta Hawks
2009,New Jersey Nets|Orlando Magic
2009,New York Knicks|Memphis Grizzlies
2009,Phoenix Suns|Cleveland Cavaliers
2010,Detroit Pistons|Denver Nuggets
2010,Memphis Grizzlies|Los Angeles Clippers
2010,Los Angeles Clippers|Minnesota Timberwolves
2010,Minnesota Timberwolves|Oklahoma City Thunder
2010,New Orleans Hornets|Charlotte Bobcats
2010,Toronto Raptors|Golden State Warriors
2010,Denver Nuggets|Milwaukee Bucks
2010,Denver Nuggets|Memphis Grizzlies
2010,New Orleans Hornets|Los Angeles Clippers
2010,Minnesota Timberwolves|Miami Heat
2010,Toronto Raptors|Milwaukee Bucks
2010,Minnesota Timberwolves|New Orleans Hornets
2010,Houston Rockets|Denver Nuggets
2010,Dallas Mavericks|Minnesota Timberwolves
2010,Charlotte Bobcats|Golden State Warriors
2010,Utah Jazz|Oklahoma City Thunder
2010,Minnesota Timberwolves|Phoenix Suns
2010,Miami Heat|New Jersey Nets
2010,New Jersey Nets|Dallas Mavericks
2010,New Orleans Hornets|Sacramento Kings
2010,Chicago Bulls|New Orleans Hornets
2010,New Orleans Hornets|Los Angeles Clippers
2010,Dallas Mavericks|Washington Wizards
2010,Los Angeles Clippers|Portland Trail Blazers
2010,Cleveland Cavaliers|Washington Wizards|Los Angeles Clippers
2010,New York Knicks|Minnesota Timberwolves
2010,Boston Celtics|New York Knicks
2010,Houston Rockets|New York Knicks|Sacramento Kings
2010,Milwaukee Bucks|Philadelphia 76ers
2010,Utah Jazz|Memphis Grizzlies
2010,Washington Wizards|Sacramento Kings
2010,Chicago Bulls|Charlotte Bobcats
2010,San Antonio Spurs|Charlotte Bobcats
2010,Chicago Bulls|Milwaukee Bucks
2010,Philadelphia 76ers|Sacramento Kings
2010,Portland Trail Blazers|Golden State Warriors
2010,Milwaukee Bucks|Golden State Warriors
2010,Miami Heat|Oklahoma City Thunder
2010,New Jersey Nets|Milwaukee Bucks
2010,New Orleans Hornets|Oklahoma City Thunder
2010,Portland Trail Blazers|Minnesota Timberwolves
2010,Washington Wizards|Chicago Bulls
2010,Oklahoma City Thunder|Los Angeles Clippers
2010,Minnesota Timberwolves|Washington Wizards
2010,New Jersey Nets|Atlanta Hawks
2010,Miami Heat|Oklahoma City Thunder
2010,Dallas Mavericks|Toronto Raptors
2010,Oklahoma City Thunder|Indiana Pacers
2010,New Jersey Nets|Washington Wizards
2011,Chicago Bulls|Phoenix Suns
2011,Phoenix Suns|New York Knicks
2011,Utah Jazz|Chicago Bulls
2011,New York Knicks|Golden State Warriors
2011,Cleveland Cavaliers|Miami Heat
2011,Toronto Raptors|Miami Heat
2011,Miami Heat|Minnesota Timberwolves
2011,Charlotte Bobcats|Dallas Mavericks
2011,Minnesota Timberwolves|Utah Jazz
2011,Golden State Warriors|New Jersey Nets
2011,Atlanta Hawks|Phoenix Suns
2011,Toronto Raptors|Phoenix Suns
2011,Milwaukee Bucks|Sacramento Kings
2011,Minnesota Timberwolves|Cleveland Cavaliers
2011,Houston Rockets|Toronto Raptors
2011,Toronto Raptors|New Orleans Hornets
2011,Philadelphia 76ers|New Orleans Hornets
2011,Portland Trail Blazers|New Orleans Hornets
2011,New Orleans Hornets|Toronto Raptors
2011,Houston Rockets|Los Angeles Lakers|New Jersey Nets
2011,Houston Rockets|Sacramento Kings
2011,Orlando Magic|Washington Wizards
2011,Orlando Magic|Phoenix Suns
2011,Dallas Mavericks|Toronto Raptors
2011,Denver Nuggets|Minnesota Timberwolves|New York Knicks
2011,Chicago Bulls|Toronto Raptors
2011,Utah Jazz|New Jersey Nets
2011,Sacramento Kings|New Orleans Hornets
2011,Atlanta Hawks|Washington Wizards
2011,New Jersey Nets|Golden State Warriors
2011,Boston Celtics|Cleveland Cavaliers
2011,Boston Celtics|Oklahoma City Thunder
2011,Charlotte Bobcats|Portland Trail Blazers
2011,Cleveland Cavaliers|Los Angeles Clippers
2011,Houston Rockets|Phoenix Suns
2011,Houston Rockets|Memphis Grizzlies
2011,Boston Celtics|Sacramento Kings
2011,Charlotte Bobcats|Oklahoma City Thunder
2011,San Antonio Spurs|Indiana Pacers
2011,Boston Celtics|New Jersey Nets
2011,Charlotte Bobcats|Milwaukee Bucks
2011,Houston Rockets|Minnesota Timberwolves
2011,Dallas Mavericks|Portland Trail Blazers|Denver Nuggets
2011,New Orleans Hornets|New York Knicks
2011,Orlando Magic|Cleveland Cavaliers
2011,Charlotte Bobcats|Golden State Warriors
2011,Chicago Bulls|Minnesota Timberwolves
2011,Miami Heat|Minnesota Timberwolves
2011,Denver Nuggets|Los Angeles Lakers
2011,Minnesota Timberwolves|New Jersey Nets
2011,Minnesota Timberwolves|Houston Rockets
2011,Portland Trail Blazers|Minnesota Timberwolves
2011,Cleveland Cavaliers|Sacramento Kings
2012,Milwaukee Bucks|Boston Celtics
2012,Dallas Mavericks|New York Knicks|Washington Wizards
2012,Los Angeles Lakers|Dallas Mavericks
2012,Orlando Magic|Boston Celtics
2012,Dallas Mavericks|Denver Nuggets
2012,Minnesota Timberwolves|Oklahoma City Thunder
2012,Los Angeles Clippers|New Orleans Hornets
2012,Oklahoma City Thunder|Charlotte Bobcats
2012,Golden State Warriors|Indiana Pacers
2012,Utah Jazz|New Jersey Nets
2012,Memphis Grizzlies|New Orleans Hornets
2012,Memphis Grizzlies|New Orleans Hornets|Philadelphia 76ers
2012,Milwaukee Bucks|Golden State Warriors
2012,Atlanta Hawks|Golden State Warriors
2012,Memphis Grizzlies|Philadelphia 76ers
2012,Indiana Pacers|Toronto Raptors
2012,Houston Rockets|Los Angeles Lakers
2012,San Antonio Spurs|Golden State Warriors
2012,Cleveland Cavaliers|Los Angeles Lakers
2012,New Jersey Nets|Portland Trail Blazers
2012,Denver Nuggets|Washington Wizards|Los Angeles Clippers
2012,Houston Rockets|Portland Trail Blazers
2012,Washington Wizards|New Orleans Hornets
2012,Houston Rockets|Minnesota Timberwolves
2012,Detroit Pistons|Charlotte Bobcats
2012,Houston Rockets|Milwaukee Bucks
2012,Miami Heat|Philadelphia 76ers
2012,Sacramento Kings|Indiana Pacers
2012,Dallas Mavericks|Cleveland Cavaliers
2012,Philadelphia 76ers|New Jersey Nets
2012,Dallas Mavericks|Los Angeles Lakers
2012,Portland Trail Blazers|New Jersey Nets
2013,Phoenix Suns|Los Angeles Lakers
2013,Houston Rockets|Toronto Raptors
2013,Orlando Magic|New Orleans Hornets
2013,Houston Rockets|New York Knicks
2013,Utah Jazz|Atlanta Hawks
2013,Atlanta Hawks|Brooklyn Nets
2013,Golden State Warriors|Philadelphia 76ers|New Orleans Hornets
2013,Dallas Mavericks|Indiana Pacers
2013,New Orleans Hornets|Minnesota Timberwolves
2013,Toronto Raptors|Sacramento Kings
2013,Portland Trail Blazers|New York Knicks
2013,Chicago Bulls|Atlanta Hawks
2013,Boston Celtics|Houston Rockets|Portland Trail Blazers
2013,Memphis Grizzlies|Minnesota Timberwolves
2013,Memphis Grizzlies|Cleveland Cavaliers
2013,Minnesota Timberwolves|Phoenix Suns|New Orleans Hornets
2013,Atlanta Hawks|Los Angeles Clippers
2013,Oklahoma City Thunder|Houston Rockets
2013,Charlotte Bobcats|New Orleans Hornets
2013,Memphis Grizzlies|Cleveland Cavaliers
2013,Detroit Pistons|Memphis Grizzlies
2013,Sacramento Kings|Houston Rockets
2013,Washington Wizards|Boston Celtics
2013,Phoenix Suns|Toronto Raptors
2013,Golden State Warriors|Philadelphia 76ers
2013,Orlando Magic|Charlotte Bobcats
2013,Oklahoma City Thunder|Portland Trail Blazers
2013,New York Knicks|Oklahoma City Thunder
2013,Milwaukee Bucks|Orlando Magic
2013,Miami Heat|Memphis Grizzlies
2013,Golden State Warriors|Atlanta Hawks
2013,Atlanta Hawks|Dallas Mavericks
2013,Houston Rockets|Phoenix Suns
2013,Boston Celtics|Los Angeles Clippers
2013,Minnesota Timberwolves|Utah Jazz
2013,Golden State Warriors|Minnesota Timberwolves
2013,Golden State Warriors|Oklahoma City Thunder
2013,Cleveland Cavaliers|Portland Trail Blazers
2013,Dallas Mavericks|Boston Celtics
2013,Atlanta Hawks|Dallas Mavericks
2013,Denver Nuggets|Utah Jazz
2013,Phoenix Suns|Golden State Warriors
2013,Philadelphia 76ers|Washington Wizards
2013,Portland Trail Blazers|Oklahoma City Thunder
2013,Atlanta Hawks|Miami Heat
2013,Indiana Pacers|Boston Celtics
2013,Denver Nuggets|Memphis Grizzlies
2013,Philadelphia 76ers|Dallas Mavericks
2013,Atlanta Hawks|Utah Jazz
2013,Milwaukee Bucks|Philadelphia 76ers
2014,Toronto Raptors|New York Knicks
2014,Los Angeles Clippers|Milwaukee Bucks|Phoenix Suns
2014,Houston Rockets|Portland Trail Blazers
2014,Denver Nuggets|Golden State Warriors|Utah Jazz
2014,New Orleans Pelicans|Portland Trail Blazers|Sacramento Kings
2014,Milwaukee Bucks|Oklahoma City Thunder|Minnesota Timberwolves
2014,Brooklyn Nets|Boston Celtics
2014,Milwaukee Bucks|Sacramento Kings
2014,Philadelphia 76ers|New Orleans Pelicans
2014,Houston Rockets|Philadelphia 76ers
2014,Dallas Mavericks|Memphis Grizzlies
2014,Phoenix Suns|Indiana Pacers
2014,Milwaukee Bucks|Detroit Pistons
2014,Memphis Grizzlies|Boston Celtics
2014,Memphis Grizzlies|Philadelphia 76ers
2014,Phoenix Suns|Milwaukee Bucks
2014,Phoenix Suns|Washington Wizards
2014,Minnesota Timberwolves|Sacramento Kings
2014,Sacramento Kings|Toronto Raptors
2014,Chicago Bulls|Cleveland Cavaliers
2014,Boston Celtics|Memphis Grizzlies
2014,Boston Celtics|Golden State Warriors|Miami Heat
2014,Chicago Bulls|Brooklyn Nets
2014,Brooklyn Nets|New Orleans Pelicans
2014,Los Angeles Lakers|Golden State Warriors
2014,Brooklyn Nets|Sacramento Kings
2014,Denver Nuggets|Philadelphia 76ers|Washington Wizards
2014,Milwaukee Bucks|Charlotte Bobcats
2014,Miami Heat|Sacramento Kings
2014,Cleveland Cavaliers|Philadelphia 76ers
2014,Indiana Pacers|Philadelphia 76ers
2014,Los Angeles Clippers|Philadelphia 76ers
2014,Los Angeles Clippers|Atlanta Hawks
2014,Houston Rockets|Denver Nuggets
2014,San Antonio Spurs|Toronto Raptors
2014,New York Knicks|Dallas Mavericks
2014,Denver Nuggets|Chicago Bulls
2014,Utah Jazz|Memphis Grizzlies
2014,Philadelphia 76ers|Orlando Magic
2014,San Antonio Spurs|Philadelphia 76ers
2014,San Antonio Spurs|Brooklyn Nets
2014,Milwaukee Bucks|Atlanta Hawks
2014,Minnesota Timberwolves|Brooklyn Nets
2014,Toronto Raptors|Brooklyn Nets
2014,Charlotte Bobcats|Miami Heat
